Algorithm,Shapley Value,Standalone Performance,Marginal Performance
Vampire-SAT---4.3,104.75638,691.00000,18.00000
iProver-SAT---3.0,65.52304,604.00000,0.00000
Paradox---4.0,61.57467,579.00000,1.00000
CVC4-SAT---1.7,55.75778,544.00000,0.00000
Nitpick---2016,49.69531,503.00000,0.00000
DarwinFM---1.4.5,41.89715,510.00000,0.00000
iProver---3.0,28.64796,413.00000,0.00000
Geo-III---2018C,27.38027,414.00000,0.00000
E---2.4,26.54994,383.00000,0.00000
E-SAT---2.4,26.54994,383.00000,0.00000
Mace4---1109a,22.10750,300.00000,0.00000
Vampire---4.3,21.77863,359.00000,0.00000
Z3---4.4.1,19.00287,339.00000,0.00000
Equinox---6.0.1a,17.90154,316.00000,0.00000
SPASS---3.9,17.25170,265.00000,3.00000
iProver-Eq---0.85,16.07430,292.00000,0.00000
Metis---2.4,14.95290,276.00000,0.00000
E-Darwin---1.5,14.56880,280.00000,0.00000
Beagle---0.9.47,13.74697,253.00000,0.00000
Princess---170717,12.57205,233.00000,0.00000
Refute---2015,12.43239,169.00000,0.00000
Darwin---1.4.5,12.28427,228.00000,0.00000
nanoCoP---1.1,5.49991,94.00000,0.00000
Twee---2.2,3.47345,49.00000,0.00000
leanCoP---2.2,1.76816,24.00000,0.00000
Bliksem---1.12,1.28026,27.00000,0.00000
CVC4---1.7,0.66862,10.00000,0.00000
LEO-II---1.7.0,0.30322,7.00000,0.00000
Isabelle---2016,0.00000,0.00000,0.00000
E-KRHyper---1.4,0.00000,0.00000,0.00000
Zipperpin---1.4,0.00000,0.00000,0.00000
ET---2.0,0.00000,0.00000,0.00000
Otter---3.3,0.00000,0.00000,0.00000
CiME---2.01,0.00000,0.00000,0.00000
CSE---1.1,0.00000,0.00000,0.00000
Moca---0.1,0.00000,0.00000,0.00000
Zenon---0.7.1,0.00000,0.00000,0.00000
Isabelle-HOT---2016,0.00000,0.00000,0.00000
iProverMo---2.5-0.1,0.00000,0.00000,0.00000
PEPR---0.0ps,0.00000,0.00000,0.00000
FDP---0.9.16,0.00000,0.00000,0.00000
agsyHOL---1.0,0.00000,0.00000,0.00000
SOS---2.0,0.00000,0.00000,0.00000
SRASS---0.1,0.00000,0.00000,0.00000
CSE_E---1.0,0.00000,0.00000,0.00000
Waldmeister---710,0.00000,0.00000,0.00000
SPASS+T---2.2.22,0.00000,0.00000,0.00000
GrAnDe---1.1,0.00000,0.00000,0.00000
S-SETHEO---0.0,0.00000,0.00000,0.00000
MaedMax---0.9,0.00000,0.00000,0.00000
Leo-III---1.3,0.00000,0.00000,0.00000
Infinox---1.0,0.00000,0.00000,0.00000
Scavenger---EP-0.2,0.00000,0.00000,0.00000
cocATP---0.2.0,0.00000,0.00000,0.00000
SETHEO---3.3,0.00000,0.00000,0.00000
TPS---3.120601S1b,0.00000,0.00000,0.00000
CARINE---0.734,0.00000,0.00000,0.00000
Satallax---3.4,0.00000,0.00000,0.00000
SuperZenon---0.0.1,0.00000,0.00000,0.00000
SPASS-XDB---0.8,0.00000,0.00000,0.00000
ZenonModulo---0.4.2,0.00000,0.00000,0.00000
Gandalf---c-2.6,0.00000,0.00000,0.00000
SNARK---20120808r022,0.00000,0.00000,0.00000
EQP---0.9e,0.00000,0.00000,0.00000
ePrincess---1.0,0.00000,0.00000,0.00000
Fampire---1.3,0.00000,0.00000,0.00000
Crossbow---0.1,0.00000,0.00000,0.00000
Satallax_MaLeS---1.3,0.00000,0.00000,0.00000
DCTP---1.31,0.00000,0.00000,0.00000
SInE---0.4,0.00000,0.00000,0.00000
Faust---1.0,0.00000,0.00000,0.00000
Matita---1.0,0.00000,0.00000,0.00000
HOLyHammer---140616,0.00000,0.00000,0.00000
Muscadet---4.5,0.00000,0.00000,0.00000
Prover9---1109a,0.00000,0.00000,0.00000
Fiesta---2,0.00000,0.00000,0.00000
